Tempo(s),PWM_Aplicado(%),RPM_M1,RPM_M1_Filt
18.2200,-89,-333.3300,-336.2866
18.2300,-89,-333.3300,-333.5070
18.2400,-89,-333.3300,-333.7586
18.2500,-89,-333.3300,-336.6736
18.2600,-88,-346.1500,-338.5401
18.2700,-88,-333.3300,-336.9910
18.2800,-88,-333.3300,-334.2097
18.2900,-87,-333.3300,-332.9381
18.3000,-87,-333.3300,-333.0125
18.3100,-87,-333.3300,-333.2893
18.3200,-87,-333.3300,-333.3788
18.3300,-86,-333.3300,-333.3598
18.3400,-86,-333.3300,-333.3298
18.3500,-86,-333.3300,-333.3019
18.3600,-85,-333.3300,-333.2859
18.3700,-85,-333.3300,-333.3691
18.3800,-85,-333.3300,-333.6197
18.3900,-84,-333.3300,-333.6778
18.4000,-84,-333.3300,-332.5091
18.4100,-84,-333.3300,-330.0051
18.4200,-83,-320.5100,-328.4539
18.4300,-83,-333.3300,-328.9002
18.4400,-83,-333.3300,-329.1459
18.4500,-82,-320.5100,-328.8193
18.4600,-82,-333.3300,-329.1663
18.4700,-81,-333.3300,-329.2239
18.4800,-81,-320.5100,-329.0827
18.4900,-81,-333.3300,-329.5280
18.5000,-80,-333.3300,-328.3693
18.5100,-80,-320.5100,-325.5005
18.5200,-80,-320.5100,-324.3308
18.5300,-79,-333.3300,-324.6694
18.5400,-79,-320.5100,-324.3426
18.5500,-79,-320.5100,-324.5964
18.5600,-78,-333.3300,-326.2703
18.5700,-78,-320.5100,-327.4485
18.5800,-77,-333.3300,-326.5512
18.5900,-77,-320.5100,-323.7740
18.6000,-77,-320.5100,-321.0821
18.6100,-76,-320.5100,-320.0863
18.6200,-76,-320.5100,-320.2395
18.6300,-75,-320.5100,-320.4688
18.6400,-75,-320.5100,-320.5117
18.6500,-75,-320.5100,-320.5740
18.6600,-74,-320.5100,-320.8221
18.6700,-74,-320.5100,-320.8752
18.6800,-73,-320.5100,-319.6040
18.6900,-73,-320.5100,-316.9148
18.7000,-72,-307.6900,-315.5514
18.7100,-72,-320.5100,-317.3065
18.7200,-72,-320.5100,-319.0631
18.7300,-71,-320.5100,-317.6964
18.7400,-71,-307.6900,-314.9841
18.7500,-70,-320.5100,-313.6849
18.7600,-70,-307.6900,-313.8049
18.7700,-69,-320.5100,-314.3235
18.7800,-69,-307.6900,-314.5540
18.7900,-68,-320.5100,-313.5327
18.8000,-68,-307.6900,-310.8951
18.8100,-67,-307.6900,-308.2788
18.8200,-67,-307.6900,-307.2840
18.8300,-67,-307.6900,-307.4249
18.8400,-66,-307.6900,-307.6512
18.8500,-66,-307.6900,-307.6881
18.8600,-65,-307.6900,-307.7260
18.8700,-65,-307.6900,-307.9605
18.8800,-64,-307.6900,-308.1188
18.8900,-64,-307.6900,-307.1180
18.9000,-63,-307.6900,-304.4009
18.9100,-63,-294.8700,-301.6032
18.9200,-62,-307.6900,-300.7946
18.9300,-62,-294.8700,-302.2437
18.9400,-61,-307.6900,-303.9755
18.9500,-61,-307.6900,-302.9558
18.9600,-60,-294.8700,-299.9301
18.9700,-60,-294.8700,-298.8854
18.9800,-59,-307.6900,-299.4746
18.9900,-59,-294.8700,-298.4699
19.0000,-58,-294.8700,-296.1301
19.0100,-58,-294.8700,-293.6643
19.0200,-57,-294.8700,-290.9017
19.0300,-57,-282.0500,-289.5990
19.0400,-56,-294.8700,-291.6291
19.0500,-56,-294.8700,-294.6709
19.0600,-55,-294.8700,-294.7647
19.0700,-55,-294.8700,-290.9904
19.0800,-54,-282.0500,-286.7451
19.0900,-54,-282.0500,-285.8052
19.1000,-53,-294.8700,-286.5766
19.1100,-53,-282.0500,-285.3574
19.1200,-52,-282.0500,-282.8950
19.1300,-51,-282.0500,-281.7475
19.1400,-51,-282.0500,-282.0278
19.1500,-50,-282.0500,-282.4143
19.1600,-50,-282.0500,-281.4780
19.1700,-49,-282.0500,-278.8253
19.1800,-49,-269.2300,-276.2560
19.1900,-48,-282.0500,-275.4930
19.2000,-48,-269.2300,-275.7561
19.2100,-47,-282.0500,-274.9886
19.2200,-47,-269.2300,-272.5258
19.2300,-46,-269.2300,-270.1360
19.2400,-45,-269.2300,-269.1438
19.2500,-45,-269.2300,-268.0722
19.2600,-44,-269.2300,-265.8831
19.2700,-44,-256.4100,-264.7300
19.2800,-43,-269.2300,-265.4547
19.2900,-43,-269.2300,-264.5534
19.3000,-42,-256.4100,-260.5518
19.3100,-42,-256.4100,-256.9240
19.3200,-41,-256.4100,-256.0199
19.3300,-40,-256.4100,-256.4427
19.3400,-40,-256.4100,-255.8425
19.3500,-39,-256.4100,-253.5388
19.3600,-39,-243.5900,-251.0057
19.3700,-38,-256.4100,-248.9537
19.3800,-37,-243.5900,-246.5415
19.3900,-37,-243.5900,-244.4100
19.4000,-36,-243.5900,-243.5948
19.4100,-36,-243.5900,-242.7715
19.4200,-35,-243.5900,-240.6131
19.4300,-35,-230.7700,-238.1804
19.4400,-34,-243.5900,-236.2172
19.4500,-33,-230.7700,-233.9547
19.4600,-33,-230.7700,-231.7088
19.4700,-32,-230.7700,-229.8376
19.4800,-32,-230.7700,-227.5662
19.4900,-31,-217.9500,-225.2747
19.5000,-30,-230.7700,-223.3743
19.5100,-30,-217.9500,-221.1985
19.5200,-29,-217.9500,-219.2041
19.5300,-29,-217.9500,-217.3797
19.5400,-28,-217.9500,-213.8387
19.5500,-27,-205.1300,-208.8816
19.5600,-27,-205.1300,-205.6441
19.5700,-26,-205.1300,-205.1516
19.5800,-26,-205.1300,-204.6454
19.5900,-25,-205.1300,-201.3155
19.6000,-24,-192.3100,-196.1705
19.6100,-24,-192.3100,-192.7150
19.6200,-23,-192.3100,-192.0163
19.6300,-23,-192.3100,-191.7174
19.6400,-22,-192.3100,-189.7884
19.6500,-21,-179.4900,-186.3137
19.6600,-21,-192.3100,-181.6896
19.6700,-20,-166.6700,-176.8736
19.6800,-19,-179.4900,-173.8697
19.6900,-19,-166.6700,-172.2640
19.7000,-18,-179.4900,-169.2456
19.7100,-18,-153.8500,-164.5177
19.7200,-17,-166.6700,-160.1646
19.7300,-16,-153.8500,-156.7403
19.7400,-16,-153.8500,-153.5122
19.7500,-15,-153.8500,-150.5029
19.7600,-15,-141.0300,-148.5314
19.7700,-14,-153.8500,-147.1028
19.7800,-13,-141.0300,-143.7641
19.7900,-13,-141.0300,-137.7744
19.8000,-12,-128.2100,-131.8624
19.8100,-11,-128.2100,-128.7980
19.8200,-11,-128.2100,-127.6206
19.8300,-10,-128.2100,-124.8232
19.8400,-10,-115.3800,-118.9826
19.8500,-9,-115.3800,-111.8099
19.8600,-8,-102.5600,-105.9633
19.8700,-8,-102.5600,-103.0641
19.8800,-7,-102.5600,-101.6976
19.8900,-6,-102.5600,-98.8130
19.9000,-6,-89.7400,-94.2194
19.9100,-5,-89.7400,-89.8011
19.9200,-5,-89.7400,-85.4872
19.9300,-4,-76.9200,-80.8117
19.9400,-3,-76.9200,-76.7988
19.9500,-3,-76.9200,-73.7171
19.9600,-2,-64.1000,-70.6345
19.9700,-1,-76.9200,-66.6131
19.9800,-1,-51.2800,-61.9178
19.9900,0,-64.1000,-57.6070
20.0000,0,-51.2800,-53.2966
20.0100,0,-51.2800,-48.8908
20.0200,1,-38.4600,-45.8104
20.0300,1,-51.2800,-43.1146
20.0400,2,-38.4600,-38.7071
20.0500,3,-25.6400,-34.0088
20.0600,3,-38.4600,-30.0861
20.0700,4,-25.6400,-25.4111
20.0800,5,-12.8200,-21.0274
20.0900,5,-25.6400,-18.2689
20.1000,6,-12.8200,-14.9568
20.1100,6,-12.8200,-10.4347
20.1200,7,0.0000,-7.0863
20.1300,8,-12.8200,-5.1850
20.1400,8,0.0000,-2.9172
20.1500,9,0.0000,-0.5854
20.1600,10,0.0000,0.3926
20.1700,10,0.0000,0.2064
20.1800,11,0.0000,-0.2935
20.1900,11,0.0000,-0.4292
20.2000,12,0.0000,0.8655
20.2100,13,0.0000,3.6597
20.2200,13,12.8200,5.1845
20.2300,14,0.0000,3.2986
20.2400,15,0.0000,0.4922
20.2500,15,0.0000,0.5341
20.2600,16,0.0000,3.3049
20.2700,16,12.8200,4.8592
20.2800,17,0.0000,3.0241
20.2900,18,0.0000,1.3553
20.3000,18,0.0000,3.7491
20.3100,19,12.8200,7.8813
20.3200,19,12.8200,9.2935
20.3300,20,0.0000,8.7268
20.3400,21,12.8200,8.6996
20.3500,21,12.8200,8.2991
20.3600,22,0.0000,7.6613
20.3700,23,12.8200,9.1306
20.3800,23,12.8200,12.6022
20.3900,24,12.8200,16.1698
20.4000,24,25.6400,18.5189
20.4100,25,12.8200,19.9544
20.4200,26,25.6400,22.0597
20.4300,26,25.6400,25.5185
20.4400,27,25.6400,29.9633
20.4500,27,38.4600,33.7313
20.4600,28,38.4600,35.2343
20.4700,29,25.6400,36.5580
20.4800,29,51.2800,40.1731
20.4900,30,38.4600,45.5997
20.5000,30,51.2800,51.6079
20.5100,31,64.1000,56.2036
20.5200,32,51.2800,58.7117
20.5300,32,64.1000,61.6920
20.5400,33,64.1000,66.1121
20.5500,33,76.9200,70.4445
20.5600,34,64.1000,74.6803
20.5700,35,89.7400,79.2072
20.5800,35,76.9200,83.3332
20.5900,36,89.7400,87.4718
20.6000,36,89.7400,92.0032
20.6100,37,102.5600,96.1501
20.6200,37,89.7400,100.2957
20.6300,38,115.3800,104.8248
20.6400,39,102.5600,108.9676
20.6500,39,115.3800,113.1124
20.6600,40,115.3800,117.6522
20.6700,40,128.2100,121.8191
20.6800,41,115.3800,125.9625
20.6900,42,141.0300,130.3865
20.7000,42,128.2100,134.3459
20.7100,43,141.0300,138.6894
20.7200,43,141.0300,144.5493
20.7300,44,153.8500,150.1941
20.7400,44,153.8500,153.1716
20.7500,45,153.8500,154.4578
20.7600,45,153.8500,157.5490
20.7700,46,166.6700,163.4694
20.7800,47,166.6700,169.3820
20.7900,47,179.4900,172.4484
20.8000,48,166.6700,173.7171
20.8100,48,179.4900,176.7791
20.8200,49,179.4900,182.6714
20.8300,49,192.3100,188.5679
20.8400,50,192.3100,191.7174
20.8500,50,192.3100,193.2367
20.8600,51,192.3100,196.3570
20.8700,51,205.1300,201.0809
20.8800,52,205.1300,204.4733
20.8900,53,205.1300,206.0696
20.9000,53,205.1300,208.0324
20.9100,54,217.9500,211.4030
20.9200,54,205.1300,215.8233
20.9300,55,230.7700,219.5832
20.9400,55,217.9500,221.1577
20.9500,56,217.9500,222.7249
20.9600,56,230.7700,226.4660
20.9700,57,230.7700,230.8861
20.9800,57,230.7700,234.3446
20.9900,58,243.5900,236.4726
21.0000,58,230.7700,237.9318
21.0100,59,243.5900,240.2226
21.0200,59,243.5900,243.5682
21.0300,60,243.5900,246.9189
21.0400,60,256.4100,249.2924
21.0500,61,243.5900,250.9778
21.0600,61,256.4100,253.1375
21.0700,62,256.4100,255.4912
21.0800,62,256.4100,257.6557
21.0900,63,256.4100,259.9876
21.1000,63,269.2300,261.0020
21.1100,64,256.4100,260.2117
21.1200,64,256.4100,261.0269
21.1300,65,269.2300,264.7722
21.1400,65,269.2300,268.3286
21.1500,66,269.2300,270.4810
21.1600,66,269.2300,272.8110
21.1700,67,282.0500,275.0224
21.1800,67,269.2300,275.7146
21.1900,67,282.0500,275.4952
21.2000,68,269.2300,276.3006
21.2100,68,282.0500,278.7858
21.2200,69,282.0500,281.1674
21.2300,69,282.0500,282.0493
21.2400,70,282.0500,282.9335
21.2500,70,282.0500,285.3204
21.2600,71,294.8700,287.8039
21.2700,71,282.0500,288.5813
21.2800,72,294.8700,288.3181
21.2900,72,282.0500,289.0708
21.3000,72,294.8700,291.6198
21.3100,73,294.8700,294.2778
21.3200,73,294.8700,295.3250
21.3300,74,294.8700,295.1211
21.3400,74,294.8700,294.6204
21.3500,75,294.8700,294.4190
21.3600,75,294.8700,295.4617
21.3700,75,294.8700,298.0967
21.3800,76,307.6900,300.6270
21.3900,76,294.8700,301.4624
21.4000,77,307.6900,301.4507
21.4100,77,294.8700,302.2808
21.4200,77,307.6900,303.5785
21.4300,78,307.6900,303.4589
21.4400,78,294.8700,302.8749
21.4500,79,307.6900,304.3730
21.4600,79,307.6900,306.8962
21.4700,79,307.6900,307.9908
21.4800,80,307.6900,307.6678
21.4900,80,307.6900,307.3606
21.5000,80,307.6900,308.5523
21.5100,81,307.6900,311.2616
21.5200,81,320.5100,312.6483
21.5300,81,307.6900,310.8999
21.5400,82,307.6900,309.1434
21.5500,82,307.6900,310.5033
21.5600,83,320.5100,313.1905
21.5700,83,307.6900,314.4681
21.5800,83,320.5100,314.4339
21.5900,84,307.6900,314.1890
21.6000,84,320.5100,314.0378
21.6100,84,307.6900,313.8109
21.6200,85,320.5100,313.6879
21.6300,85,307.6900,314.6751
21.6400,85,320.5100,317.2801
21.6500,86,320.5100,319.9785
21.6600,86,320.5100,321.1698
21.6700,86,320.5100,320.9405
21.6800,87,320.5100,319.5531
21.6900,87,320.5100,317.7880
21.7000,87,307.6900,317.6267
21.7100,87,333.3300,319.3642
21.7200,88,307.6900,321.6575
21.7300,88,333.3300,323.3958
21.7400,88,320.5100,323.2288
21.7500,89,320.5100,321.4469
21.7600,89,320.5100,320.0575
21.7700,89,320.5100,319.9106
21.7800,89,320.5100,321.2680
21.7900,90,320.5100,323.8589
21.8000,90,333.3300,325.4127
21.8100,90,320.5100,324.9653
21.8200,91,320.5100,324.7096
21.8300,91,333.3300,324.9383
21.8400,91,320.5100,324.4256
21.8500,91,320.5100,324.5604
21.8600,92,333.3300,325.9189
21.8700,92,320.5100,326.7902
21.8800,92,333.3300,327.0096
21.8900,92,320.5100,328.0013
21.9000,92,333.3300,329.5307
21.9100,93,333.3300,329.4492
21.9200,93,320.5100,327.6948
21.9300,93,333.3300,326.6846
21.9400,93,320.5100,327.6306
21.9500,94,333.3300,329.1551
21.9600,94,333.3300,329.1878
21.9700,94,320.5100,328.8472
21.9800,94,333.3300,330.3765
21.9900,94,333.3300,331.6272
22.0000,95,333.3300,330.0592
22.0100,95,320.5100,328.3963
22.0200,95,333.3300,329.7569
22.0300,95,333.3300,332.4287
22.0400,95,333.3300,333.6967
22.0500,96,333.3300,333.6424
22.0600,96,333.3300,333.3737
22.0700,96,333.3300,333.2831
22.0800,96,333.3300,333.3001
22.0900,96,333.3300,333.3300
22.1000,96,333.3300,333.3599
22.1100,97,333.3300,333.3767
22.1200,97,333.3300,333.2859
22.1300,97,333.3300,333.0176
22.1400,97,333.3300,332.9651
22.1500,97,333.3300,334.2346
22.1600,97,333.3300,336.9001
22.1700,97,346.1500,338.2416
22.1800,97,333.3300,336.5742
22.1900,98,333.3300,335.0958
22.2000,98,333.3300,336.5380
22.2100,98,346.1500,337.9715
22.2200,98,333.3300,336.4714
22.2300,98,333.3300,334.8062
22.2400,98,333.3300,336.2539
22.2500,98,346.1500,339.1062
22.2600,98,333.3300,340.1861
22.2700,98,346.1500,338.8230
22.2800,99,333.3300,337.0497
22.2900,99,333.3300,338.0179
22.3000,99,346.1500,341.0988
22.3100,99,346.1500,342.3976
22.3200,99,333.3300,341.9759
22.3300,99,346.1500,342.0097
22.3400,99,346.1500,341.6723
22.3500,99,333.3300,341.2517
22.3600,99,346.1500,342.8249
22.3700,99,346.1500,345.3094
22.3800,99,346.1500,346.4530
22.3900,99,346.1500,346.4780
22.4000,99,346.1500,346.5007
22.4100,99,346.1500,346.4977
22.4200,99,346.1500,345.2676
22.4300,99,346.1500,342.5360
22.4400,99,333.3300,340.9289
22.4500,99,346.1500,342.5383
22.4600,99,346.1500,345.2906
22.4700,99,346.1500,346.5380
22.4800,99,346.1500,346.4591
22.4900,99,346.1500,346.1919
22.5000,100,346.1500,346.1251
22.5100,99,346.1500,346.1518
22.5200,99,346.1500,346.0890
22.5300,99,346.1500,345.9033
22.5400,99,346.1500,345.9883
22.5500,99,346.1500,347.1257
22.5600,99,346.1500,348.8264
22.5700,99,358.9700,349.0111
22.5800,99,333.3300,347.2927
22.5900,99,358.9700,345.0073
22.6000,99,333.3300,343.2888
22.6100,99,346.1500,343.4731
22.6200,99,346.1500,345.1741
22.6300,99,346.1500,346.3136
22.6400,99,346.1500,346.4014
22.6500,99,346.1500,346.2105
22.6600,99,346.1500,346.1230
22.6700,99,346.1500,346.1299
22.6800,99,346.1500,346.1516
22.6900,99,346.1500,346.1529
22.7000,99,346.1500,346.1285
22.7100,99,346.1500,346.1077
22.7200,99,346.1500,346.1883
22.7300,98,346.1500,346.4388
22.7400,98,346.1500,346.4979
22.7500,98,346.1500,345.3311
22.7600,98,346.1500,342.8279
22.7700,98,333.3300,341.2691
22.7800,98,346.1500,341.6975
22.7900,98,346.1500,341.9472
22.8000,98,333.3300,341.7200
22.8100,98,346.1500,342.2344
22.8200,97,346.1500,342.0999
22.8300,97,333.3300,340.7412
22.8400,97,346.1500,339.8699
22.8500,97,333.3300,339.6507
22.8600,97,346.1500,338.6585
22.8700,97,333.3300,337.1272
22.8800,97,333.3300,337.2077
22.8900,97,346.1500,338.9701
22.9000,96,333.3300,340.0003
22.9100,96,346.1500,339.0516
22.9200,96,333.3300,337.4194
22.9300,96,333.3300,337.1970
22.9400,96,346.1500,337.7302
22.9500,96,333.3300,337.5328
22.9600,95,333.3300,337.8123
22.9700,95,346.1500,338.2594
22.9800,95,333.3300,336.6128
22.9900,95,333.3300,333.8361
23.0000,95,333.3300,332.5919
23.0100,94,333.3300,333.9002
23.0200,94,333.3300,336.9047
23.0300,94,346.1500,338.5977
23.0400,94,333.3300,336.9688
23.0500,94,333.3300,334.1944
23.0600,93,333.3300,332.9354
23.0700,93,333.3300,332.9909
23.0800,93,333.3300,333.2440
23.0900,93,333.3300,333.4160
23.1000,92,333.3300,333.6691
23.1100,92,333.3300,333.7246
23.1200,92,333.3300,332.4656
23.1300,92,333.3300,329.6914
23.1400,92,320.5100,328.0627
23.1500,91,333.3300,329.7553
23.1600,91,333.3300,332.7581
23.1700,91,333.3300,334.0649
23.1800,91,333.3300,332.8267
23.1900,90,333.3300,330.0690
23.2000,90,320.5100,328.4273
23.2100,90,333.3300,328.7868
23.2200,89,333.3300,328.8756
23.2300,89,320.5100,328.7662
23.2400,89,333.3300,330.4389
23.2500,89,333.3300,331.9175
23.2600,88,333.3300,330.4696
23.2700,88,320.5100,327.8023
23.2800,88,333.3300,326.5472
23.2900,87,320.5100,326.5911
23.3000,87,333.3300,326.8559
23.3100,87,320.5100,327.0255
23.3200,87,333.3300,327.1729
23.3300,86,320.5100,327.0421
23.3400,86,333.3300,325.9800
23.3500,86,320.5100,324.5315
23.3600,85,320.5100,324.3989
23.3700,85,333.3300,324.9373
23.3800,85,320.5100,324.7410
23.3900,84,320.5100,325.0110
23.4000,84,333.3300,325.3518
23.4100,84,320.5100,323.5194
23.4200,83,320.5100,320.9387
23.4300,83,320.5100,321.0213
23.4400,83,320.5100,323.8349
23.4500,82,333.3300,325.6969
23.4600,82,320.5100,324.1656
23.4700,81,320.5100,321.3921
23.4800,81,320.5100,320.1218
23.4900,81,320.5100,320.1976
23.5000,80,320.5100,320.4690
23.5100,80,320.5100,320.5338
23.5200,80,320.5100,320.4930
23.5300,79,320.5100,320.5488
23.5400,79,320.5100,320.7940
23.5500,79,320.5100,320.8561
23.5600,78,320.5100,319.6915
23.5700,78,320.5100,317.1887
23.5800,77,307.6900,315.6291
23.5900,77,320.5100,316.0552
23.6000,77,320.5100,316.3038
23.6100,76,307.6900,316.0851
23.6200,76,320.5100,316.6213
23.6300,75,320.5100,316.4844
23.6400,75,307.6900,315.0103
23.6500,75,320.5100,313.9334
23.6600,74,307.6900,313.9155
23.6700,74,320.5100,314.3532
23.6800,73,307.6900,314.4920
23.6900,73,320.5100,313.2156
23.7000,72,307.6900,310.5078
23.7100,72,307.6900,309.1381
23.7200,72,307.6900,310.8931
23.7300,71,320.5100,312.6503
23.7400,71,307.6900,311.2899
23.7500,70,307.6900,308.5944
23.7600,70,307.6900,307.2971
23.7700,69,307.6900,307.3338
23.7800,69,307.6900,307.6848
23.7900,68,307.6900,308.0243
23.8000,68,307.6900,308.0649
23.8100,67,307.6900,306.8744
23.8200,67,307.6900,304.3599
23.8300,67,294.8700,302.7869
23.8400,66,307.6900,303.2154
23.8500,66,307.6900,303.5499
23.8600,65,294.8700,303.4913
23.8700,65,307.6900,303.8928
23.8800,64,307.6900,302.6826
23.8900,64,294.8700,299.8697
23.9000,63,294.8700,298.9542
23.9100,63,307.6900,299.4585
23.9200,62,294.8700,298.1577
23.9300,62,294.8700,295.7374
23.9400,61,294.8700,294.5466
23.9500,61,294.8700,294.5602
23.9600,60,294.8700,294.7811
23.9700,60,294.8700,294.9311
23.9800,59,294.8700,295.1653
23.9900,59,294.8700,295.2791
24.0000,58,294.8700,294.2481
24.0100,58,294.8700,291.6175
24.0200,57,282.0500,289.0957
24.0300,57,294.8700,288.3671
24.0400,56,282.0500,288.5672
24.0500,56,294.8700,287.5360
24.0600,55,282.0500,284.8868
24.0700,55,282.0500,283.4812
24.0800,54,282.0500,285.2967
24.0900,54,294.8700,287.2926
24.1000,53,282.0500,285.9681
24.1100,53,282.0500,282.0939
24.1200,52,282.0500,278.3993
24.1300,51,269.2300,277.1473
24.1400,51,282.0500,277.8965
24.1500,50,282.0500,277.0485
24.1600,50,269.2300,274.3030
24.1700,49,269.2300,273.3443
24.1800,49,282.0500,273.8156
24.1900,48,269.2300,272.4908
24.2000,48,269.2300,270.0485
24.2100,47,269.2300,268.9208
24.2200,47,269.2300,269.1881
24.2300,46,269.2300,269.5769
